source_id,title,source,type,category,url,platform,status
PMC-125,Type 2 diabetes alters bone and marrow blood flow and vascular control mechanisms in the ZDF rat.,PMC Bioscience Papers,Research Publication,space_bioscience,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4379453/,Published Literature,Published
PMC-126,Spaceflight on the Bion-M1 biosatellite alters cerebral artery vasomotor and mechanical properties in mice,PMC Bioscience Papers,Research Publication,space_bioscience,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4385880/,Published Literature,Published
PMC-127,Apollo Lunar Astronauts Show Higher Cardiovascular Disease Mortality: Possible Deep Space Radiation Effects on the Vascular Endothelium,PMC Bioscience Papers,Research Publication,space_bioscience,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4964660/,Published Literature,Published
PMC-128,Effects of age and exercise training on coronary microvascular smooth muscle phenotype and function,PMC Bioscience Papers,Research Publication,space_bioscience,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5866446/,Published Literature,Published
PMC-129,Impact of Spaceflight and Artificial Gravity on the Mouse Retina: Biochemical and Proteomic Analysis.,PMC Bioscience Papers,Research Publication,space_bioscience,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6165321/,Published Literature,Published
PMC-130,Simulated microgravity induces regionally distinct neurovascular and structural remodeling of skeletal muscle and cutaneous arteries in the rat,PMC Bioscience Papers,Research Publication,space_bioscience,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7339929/,Published Literature,Published
PMC-131,Spaceflight decelerates the epigenetic clock orchestrated with a global alteration in DNA methylome and transcriptome in the mouse retina,PMC Bioscience Papers,Research Publication,space_bioscience,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8220224/,Published Literature,Published
PMC-132,Development of otolith receptors in Japanese quail.,PMC Bioscience Papers,Research Publication,space_bioscience,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2910419/,Published Literature,Published
PMC-133,Spatial and temporal characteristics of vestibular convergence,PMC Bioscience Papers,Research Publication,space_bioscience,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3166430/,Published Literature,Published
PMC-134,Bone remodeling is regulated by inner ear vestibular signals,PMC Bioscience Papers,Research Publication,space_bioscience,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6615562/,Published Literature,Published
PMC-135,Simulated Microgravity Enhances Oligodendrocyte Mitochondrial Function and Lipid Metabolism,PMC Bioscience Papers,Research Publication,space_bioscience,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7324008/,Published Literature,Published
PMC-136,Human Neural Stem Cells Flown into Space Proliferate and Generate Young Neurons,PMC Bioscience Papers,Research Publication,space_bioscience,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8412175/,Published Literature,Published
PMC-137,Delayed Maturation of Oligodendrocyte Progenitors by Microgravity: Implications for Multiple Sclerosis and Space Flight,PMC Bioscience Papers,Research Publication,space_bioscience,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10607959/,Published Literature,Published
PMC-138,Space Microgravity Alters Neural Stem Cell Division: Implications for Brain Cancer Research on Earth and in Space,PMC Bioscience Papers,Research Publication,space_bioscience,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9699585/,Published Literature,Published
PMC-139,Oligodendrocyte Progenitors Display Enhanced Proliferation and Autophagy after Space Flight,PMC Bioscience Papers,Research Publication,space_bioscience,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9953055/,Published Literature,Published
PMC-140,Metabolomics profile of the secretome of space-flown oligodendrocytes.,PMC Bioscience Papers,Research Publication,space_bioscience,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10528075/,Published Literature,Published
PMC-141,Metabolomic profiling of the secretome from human neural stem cells flown into space.,PMC Bioscience Papers,Research Publication,space_bioscience,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10813126/,Published Literature,Published
PMC-142,"Strategies, research priorities, and challenges for the exploration of space beyond low-Earth orbit",PMC Bioscience Papers,Research Publication,space_bioscience,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10390562/,Published Literature,Published
PMC-143,Spaceflight Induces Specific Alterations in the Proteomes of Arabidopsis,PMC Bioscience Papers,Research Publication,space_bioscience,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4290804/,Published Literature,Published
PMC-144,The effect of spaceflight on the gravity-sensing auxin gradient of roots: GFP reporter gene microscopy on orbit.,PMC Bioscience Papers,Research Publication,space_bioscience,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5515520/,Published Literature,Published
PMC-145,Skewing in Arabidopsis roots involves disparate environmental signaling pathways.,PMC Bioscience Papers,Research Publication,space_bioscience,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5286820/,Published Literature,Published
PMC-146,"Data for characterization of SALK_084889, a T-DNA insertion line of Arabidopsis thaliana",PMC Bioscience Papers,Research Publication,space_bioscience,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5470433/,Published Literature,Published
PMC-147,Genetic dissection of the Arabidopsis spaceflight transcriptome: Are some responses dispensable for the physiological adaptation of plants to spaceflight?,PMC Bioscience Papers,Research Publication,space_bioscience,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5491145/,Published Literature,Published
PMC-148,Phenotypic characterization of an Arabidopsis T- DNA insertion line SALK_063500,PMC Bioscience Papers,Research Publication,space_bioscience,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5996828/,Published Literature,Published
PMC-149,Utilization of single‐image normalized difference vegetation index (SI‐NDVI) for early plant stress detection,PMC Bioscience Papers,Research Publication,space_bioscience,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6201722/,Published Literature,Published
PMC-150,Comparing RNA-Seq and microarray gene expression data in two zones of the Arabidopsis root apex relevant to spaceflight.,PMC Bioscience Papers,Research Publication,space_bioscience,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6240453/,Published Literature,Published
PMC-151,Spaceflight-induced alternative splicing during seedling development in Arabidopsis thaliana.,PMC Bioscience Papers,Research Publication,space_bioscience,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6447593/,Published Literature,Published
PMC-152,The Plant Health Monitoring System of the EDEN ISS Space Greenhouse in Antarctica during the 2018 experiment phase,PMC Bioscience Papers,Research Publication,space_bioscience,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7264257/,Published Literature,Published
PMC-153,Root skewing-associated genes impact the spaceflight response of Arabidopsis thaliana.,PMC Bioscience Papers,Research Publication,space_bioscience,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7064724/,Published Literature,Published
PMC-154,Articular cartilage and sternal fibrocartilage respond differently to extended microgravity.,PMC Bioscience Papers,Research Publication,space_bioscience,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6379395/,Published Literature,Published
PMC-155,Host-microbe interactions in microgravity: assessment and implications.,PMC Bioscience Papers,Research Publication,space_bioscience,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4187166/,Published Literature,Published
PMC-156,Environmental cues and symbiont microbe-associated molecular patterns function in concert to drive the daily remodelling of the crypt-cell brush border of the Euprymna scolopes light organ,PMC Bioscience Papers,Research Publication,space_bioscience,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5219934/,Published Literature,Published
PMC-157,Symbiotic organs shaped by distinct modes of genome evolution in cephalopods.,PMC Bioscience Papers,Research Publication,space_bioscience,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6386654/,Published Literature,Published
PMC-158,Modeled microgravity alters lipopolysaccharide and outer membrane vesicle production of the beneficial symbiont Vibrio fischeri,PMC Bioscience Papers,Research Publication,space_bioscience,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7940393/,Published Literature,Published
PMC-159,Emergence of novel cephalopod gene regulation and expression through large-scale genome reorganization,PMC Bioscience Papers,Research Publication,space_bioscience,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9023564/,Published Literature,Published
PMC-160,Modeled microgravity alters apoptotic gene expression and caspase activity in the squid-vibrio symbiosis,PMC Bioscience Papers,Research Publication,space_bioscience,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9389742/,Published Literature,Published
PMC-161,In vitro generation of mechanically functional cartilage grafts based on adult human stem cells and 3D-woven poly(epsilon-caprolactone) scaffolds,PMC Bioscience Papers,Research Publication,space_bioscience,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2824534/,Published Literature,Published
PMC-162,Chondrogenesis and mineralization during in vitro culture of human mesenchymal stem cells on three-dimensional woven scaffolds,PMC Bioscience Papers,Research Publication,space_bioscience,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2991213/,Published Literature,Published
PMC-163,Microbiome metadata standards: Report of the National Microbiome Data Collaborative's workshop and follow-on activities.,PMC Bioscience Papers,Research Publication,space_bioscience,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8269219/,Published Literature,Published
PMC-164,Spaceflight alters host-gut microbiota interactions,PMC Bioscience Papers,Research Publication,space_bioscience,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11362537/,Published Literature,Published
PMC-165,Asparagine biosynthesis as a mechanism of increased host lethality induced by Serratia marcescens in simulated microgravity environments,PMC Bioscience Papers,Research Publication,space_bioscience,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9111996/,Published Literature,Published
PMC-166,Comparative genomic analysis of Cohnella hashimotonis sp. nov. isolated from the International Space Station.,PMC Bioscience Papers,Research Publication,space_bioscience,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10308117/,Published Literature,Published
PMC-167,Characterization of metagenome-assembled genomes from the International Space Station,PMC Bioscience Papers,Research Publication,space_bioscience,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10233975/,Published Literature,Published
PMC-168,Biocontrol in built environments to reduce pathogen exposure and infection risk.,PMC Bioscience Papers,Research Publication,space_bioscience,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10848226/,Published Literature,Published
PMC-169,Extracellular nucleotides elicit cytosolic free calcium oscillations in Arabidopsis.,PMC Bioscience Papers,Research Publication,space_bioscience,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3329368/,Published Literature,Published
PMC-170,"Calcium, mechanical signaling, and tip growth",PMC Bioscience Papers,Research Publication,space_bioscience,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12008199/,Published Literature,Published
PMC-171,Gravitropism and mechanical signaling in plants.,PMC Bioscience Papers,Research Publication,space_bioscience,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12008199/,Published Literature,Published
PMC-172,"Salt stress-induced Ca2+ waves are associated with rapid, long-distance root-to-shoot signaling in plants.",PMC Bioscience Papers,Research Publication,space_bioscience,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4035928/,Published Literature,Published
PMC-173,Gravitropic signaling in plants,PMC Bioscience Papers,Research Publication,space_bioscience,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12008199/,Published Literature,Published
PMC-174,Wortmannin-induced vacuole fusion enhances amyloplast dynamics in Arabidopsis zigzag1 hypocotyls.,PMC Bioscience Papers,Research Publication,space_bioscience,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5181587/,Published Literature,Published
PMC-175,A ROS-assisted calcium wave dependent on AtRBOHD and TPC1 propagates the systemic response to salt stress in Arabidopsis roots,PMC Bioscience Papers,Research Publication,space_bioscience,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4936552/,Published Literature,Published
PMC-176,"ROS, calcium and electric signals: Key mediators of rapid systemic signaling in plants",PMC Bioscience Papers,Research Publication,space_bioscience,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7610290/,Published Literature,Published
PMC-177,Real-time In Vivo Recording of Arabidopsis Calcium Signals During Insect Feeding Using a Fluorescent Biosensor,PMC Bioscience Papers,Research Publication,space_bioscience,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5614317/,Published Literature,Published
